"REPORTER","Reporter Country","PARTNER","Partner Country","COM_H3","Commodity","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"PRY","Paraguay","BRA","Brazil","8001","8001: Unwrought tin.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","8422","8422: Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar contai","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","8422","8422: Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar contai","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","8422","8422: Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar contai","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","8422","8422: Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar contai","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","8422","8422: Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar contai","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","0403","0403: Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","0403","0403: Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.","2","Method used","2016","2016",5,,
"PRY","Paraguay","BRA","Brazil","0403","0403: Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.","2","Method used","2017","2017",5,,
"PRY","Paraguay","BRA","Brazil","0403","0403: Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","0403","0403: Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","8502","8502: Electric generating sets and rotary converters.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","8502","8502: Electric generating sets and rotary converters.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","8502","8502: Electric generating sets and rotary converters.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","8502","8502: Electric generating sets and rotary converters.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","8502","8502: Electric generating sets and rotary converters.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","3604","3604: Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","3604","3604: Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","3604","3604: Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","3604","3604: Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","3604","3604: Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","8208","8208: Knives and cutting blades, for machines or for mechanical appliances.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","8208","8208: Knives and cutting blades, for machines or for mechanical appliances.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","8208","8208: Knives and cutting blades, for machines or for mechanical appliances.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","8208","8208: Knives and cutting blades, for machines or for mechanical appliances.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","8208","8208: Knives and cutting blades, for machines or for mechanical appliances.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","8113","8113: Cermets and articles thereof, including waste and scrap.","2","Method used","2015","2015",3,,
"PRY","Paraguay","BRA","Brazil","8113","8113: Cermets and articles thereof, including waste and scrap.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","8113","8113: Cermets and articles thereof, including waste and scrap.","2","Method used","2017","2017",3,,
"PRY","Paraguay","BRA","Brazil","8113","8113: Cermets and articles thereof, including waste and scrap.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","8113","8113: Cermets and articles thereof, including waste and scrap.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","8716","8716: Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","8716","8716: Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","8716","8716: Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","8716","8716: Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","8716","8716: Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","4809","4809: Carbon paper, self-copy paper and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","4809","4809: Carbon paper, self-copy paper and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","4809","4809: Carbon paper, self-copy paper and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","4809","4809: Carbon paper, self-copy paper and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","4809","4809: Carbon paper, self-copy paper and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","6908","6908: Glazed ceramic flags and paving, hearth or wall tiles; glazed ceramic mosaic cubes and the like, whether or not on a backing.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","6908","6908: Glazed ceramic flags and paving, hearth or wall tiles; glazed ceramic mosaic cubes and the like, whether or not on a backing.","2","Method used","2016","2016",5,,
"PRY","Paraguay","BRA","Brazil","6908","6908: Glazed ceramic flags and paving, hearth or wall tiles; glazed ceramic mosaic cubes and the like, whether or not on a backing.","2","Method used","2017","2017",5,,
"PRY","Paraguay","BRA","Brazil","6908","6908: Glazed ceramic flags and paving, hearth or wall tiles; glazed ceramic mosaic cubes and the like, whether or not on a backing.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","6908","6908: Glazed ceramic flags and paving, hearth or wall tiles; glazed ceramic mosaic cubes and the like, whether or not on a backing.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","7418","7418: Table, kitchen or other household articles and parts thereof, of copper; pot scourers and scouring or polishing pads, gloves and the like, of copper; sanitary ware and parts thereof, of copper.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","7418","7418: Table, kitchen or other household articles and parts thereof, of copper; pot scourers and scouring or polishing pads, gloves and the like, of copper; sanitary ware and parts thereof, of copper.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","7418","7418: Table, kitchen or other household articles and parts thereof, of copper; pot scourers and scouring or polishing pads, gloves and the like, of copper; sanitary ware and parts thereof, of copper.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","7418","7418: Table, kitchen or other household articles and parts thereof, of copper; pot scourers and scouring or polishing pads, gloves and the like, of copper; sanitary ware and parts thereof, of copper.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","7418","7418: Table, kitchen or other household articles and parts thereof, of copper; pot scourers and scouring or polishing pads, gloves and the like, of copper; sanitary ware and parts thereof, of copper.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9403","9403: Other furniture and parts thereof.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9403","9403: Other furniture and parts thereof.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9403","9403: Other furniture and parts thereof.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9403","9403: Other furniture and parts thereof.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9403","9403: Other furniture and parts thereof.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","3006","3006: Pharmaceutical goods specified in Note 4 to this Chapter.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","3006","3006: Pharmaceutical goods specified in Note 4 to this Chapter.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","3006","3006: Pharmaceutical goods specified in Note 4 to this Chapter.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","3006","3006: Pharmaceutical goods specified in Note 4 to this Chapter.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","3006","3006: Pharmaceutical goods specified in Note 4 to this Chapter.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","7113","7113: Articles of jewellery and parts thereof, of precious metal or of metal clad with precious metal.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","7113","7113: Articles of jewellery and parts thereof, of precious metal or of metal clad with precious metal.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","7113","7113: Articles of jewellery and parts thereof, of precious metal or of metal clad with precious metal.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","7113","7113: Articles of jewellery and parts thereof, of precious metal or of metal clad with precious metal.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","7113","7113: Articles of jewellery and parts thereof, of precious metal or of metal clad with precious metal.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","4016","4016: Other articles of vulcanised rubber other than hard rubber.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","4016","4016: Other articles of vulcanised rubber other than hard rubber.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","4016","4016: Other articles of vulcanised rubber other than hard rubber.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","4016","4016: Other articles of vulcanised rubber other than hard rubber.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","4016","4016: Other articles of vulcanised rubber other than hard rubber.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","5702","5702: Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made up, including Kelem, Schumacks, Karamanie and similar hand-woven rugs.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","5702","5702: Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made up, including Kelem, Schumacks, Karamanie and similar hand-woven rugs.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","5702","5702: Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made up, including Kelem, Schumacks, Karamanie and similar hand-woven rugs.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","5702","5702: Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made up, including Kelem, Schumacks, Karamanie and similar hand-woven rugs.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","5702","5702: Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made up, including Kelem, Schumacks, Karamanie and similar hand-woven rugs.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9611","9611: Date, sealing or numbering stamps, and the like (including devices for printing or embossing labels), designed for operating in the hand; hand-operated composing sticks and hand printing sets incorporating such composing sticks.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9611","9611: Date, sealing or numbering stamps, and the like (including devices for printing or embossing labels), designed for operating in the hand; hand-operated composing sticks and hand printing sets incorporating such composing sticks.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9611","9611: Date, sealing or numbering stamps, and the like (including devices for printing or embossing labels), designed for operating in the hand; hand-operated composing sticks and hand printing sets incorporating such composing sticks.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9611","9611: Date, sealing or numbering stamps, and the like (including devices for printing or embossing labels), designed for operating in the hand; hand-operated composing sticks and hand printing sets incorporating such composing sticks.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9611","9611: Date, sealing or numbering stamps, and the like (including devices for printing or embossing labels), designed for operating in the hand; hand-operated composing sticks and hand printing sets incorporating such composing sticks.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","4203","4203: Articles of apparel and clothing accessories, of leather or of composition leather.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","4203","4203: Articles of apparel and clothing accessories, of leather or of composition leather.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","4203","4203: Articles of apparel and clothing accessories, of leather or of composition leather.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","4203","4203: Articles of apparel and clothing accessories, of leather or of composition leather.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","4203","4203: Articles of apparel and clothing accessories, of leather or of composition leather.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","7013","7013: Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","7013","7013: Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","7013","7013: Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","7013","7013: Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","7013","7013: Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","3819","3819: Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","3819","3819: Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","3819","3819: Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","3819","3819: Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","3819","3819: Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","2308","2308: Vegetable materials and vegetable waste, vegetable residues and by-products, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included.","2","Method used","2015","2015",5,,
"PRY","Paraguay","BRA","Brazil","2308","2308: Vegetable materials and vegetable waste, vegetable residues and by-products, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included.","2","Method used","2016","2016",5,,
"PRY","Paraguay","BRA","Brazil","2308","2308: Vegetable materials and vegetable waste, vegetable residues and by-products, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included.","2","Method used","2017","2017",5,,
"PRY","Paraguay","BRA","Brazil","2308","2308: Vegetable materials and vegetable waste, vegetable residues and by-products, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","2308","2308: Vegetable materials and vegetable waste, vegetable residues and by-products, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","8421","8421: Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","8421","8421: Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","8421","8421: Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","8421","8421: Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","8421","8421: Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","8711","8711: Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","8711","8711: Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","8711","8711: Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","8711","8711: Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","8711","8711: Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","2617","2617: Other ores and concentrates.","2","Method used","2015","2015",5,,
"PRY","Paraguay","BRA","Brazil","2617","2617: Other ores and concentrates.","2","Method used","2016","2016",5,,
"PRY","Paraguay","BRA","Brazil","2617","2617: Other ores and concentrates.","2","Method used","2017","2017",5,,
"PRY","Paraguay","BRA","Brazil","2617","2617: Other ores and concentrates.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","2617","2617: Other ores and concentrates.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","8461","8461: Machine-tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine-tools working by removing metal or cermets, not elsewhere specified or included.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","8461","8461: Machine-tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine-tools working by removing metal or cermets, not elsewhere specified or included.","2","Method used","2016","2016",5,,
"PRY","Paraguay","BRA","Brazil","8461","8461: Machine-tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine-tools working by removing metal or cermets, not elsewhere specified or included.","2","Method used","2017","2017",5,,
"PRY","Paraguay","BRA","Brazil","8461","8461: Machine-tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine-tools working by removing metal or cermets, not elsewhere specified or included.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","8461","8461: Machine-tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine-tools working by removing metal or cermets, not elsewhere specified or included.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","3814","3814: Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","3814","3814: Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","3814","3814: Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","3814","3814: Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","3814","3814: Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","6302","6302: Bed linen, table linen, toilet linen and kitchen linen.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","6302","6302: Bed linen, table linen, toilet linen and kitchen linen.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","6302","6302: Bed linen, table linen, toilet linen and kitchen linen.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","6302","6302: Bed linen, table linen, toilet linen and kitchen linen.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","6302","6302: Bed linen, table linen, toilet linen and kitchen linen.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","5204","5204: Cotton sewing thread, whether or not put up for retail sale.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","5204","5204: Cotton sewing thread, whether or not put up for retail sale.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","5204","5204: Cotton sewing thread, whether or not put up for retail sale.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","5204","5204: Cotton sewing thread, whether or not put up for retail sale.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","5204","5204: Cotton sewing thread, whether or not put up for retail sale.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","0201","0201: Meat of bovine animals, fresh or chilled.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","0201","0201: Meat of bovine animals, fresh or chilled.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","0201","0201: Meat of bovine animals, fresh or chilled.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","0201","0201: Meat of bovine animals, fresh or chilled.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","0201","0201: Meat of bovine animals, fresh or chilled.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","6507","6507: Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","6507","6507: Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","6507","6507: Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","6507","6507: Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","6507","6507: Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","2","Method used","2019","2019",5,,
